"","ids","X.1","textToSend","Means","stanMeans","X","MetaID","treatment","pid_rep","open.ended.response","Topic1","Topic2","Topic3","max_prob123","max_prob12","anger_ra1","anger_ra2","caseid","enthusiasm_ra1","enthusiasm_ra2","fear_ra1","fear_ra2","immigrants_ra1","immigrants_ra2","legal","est1","est2","RunAll","mergeIDs","stanMeansNewSys","stanSDsNewSys","coderMeans","newDocIDS","stanMeansNewSys2","stanSDsNewSys2","stanMeansNewSysPooled","stanSDsNewSysPooled"
"231",6833,230,"we need to get the upper hand on immigration, and treat everyone equally. we don't need to just start handing out licenses. and let's keep america's #1 language english!!!",0.35,-0.516493192654949,229,0,0,0.5,"we need to get the upper hand on immigration, and treat everyone equally.
we don't need to just start handing out licenses. 
and let's keep america's #1 language english!!!",0.3884936054,0.0608956627,0.5506107319,3,1,0,1,75,0,0,1,1,0,0,0,-0.175765888184078,-0.648146231841222,-0.541359405127882,324,0.219376616416289,0.292151303553781,1,10560,0.107067996629234,0.316350892962794,0.227578956745212,0.22691307612008
"232",6834,231,"i donot like ethinic groups not learning our language. if they live here they should speak english. i believe they should get here legally.",0.4,0.248152787441728,230,0,0,1,"i donot like ethinic groups not learning our language. if they live here they should speak english. i believe they should get here legally.",0.1691440226,0.0679204376,0.7629355399,3,1,1,1,320,0,0,0,0,0,0,1,0.0817162893086827,0.131817213293783,0.140915997776521,66,-0.173215126742435,0.283057301723906,0,10561,0.0874746990621601,0.331910492492603,-0.0339904016405954,0.228292535145027
"233",6835,232,"mexico, nazi. illegal",0.75,2.22128488295533,231,0,0,0.333,"mexico
nazi
illegal",0.6645596817,0.1121214936,0.2233188247,1,1,0,0,469,0,0,0,1,0,0,0,0.74755483141181,0.748730395382152,0.725189351655727,199,-0.151287083735104,0.273726832167498,0.5,10562,-0.0261896520659128,0.336944514270004,-0.119596539694354,0.220085231214181
"234",6836,233,"mexico. difficult",0.3,-1.13823046480691,232,0,0,0,"mexico
difficult",0.65947481,0.0929829589,0.2475422311,1,1,0,0,44,0,0,0,0,0,0,0,-0.386009280755883,-0.674021951278773,-0.626367473793541,195,-1.09071151956654,0.336481537008064,0,10563,-1.24972015725597,0.40560720115539,-1.26894707712076,0.284921586557221
"235",6837,234,"illegal immigrants. job loss. more crimes. school cost for immigrants",0.95,4.7621586322082,233,0,0,0,"illegal immigrants
job loss
more crimes
school cost for immigrants",0.3064376123,0.5643980779,0.1291643098,2,2,0,0,390,0,0,2,2,0,0,0,1.61001686374683,1.0686000929593,1.23813488924262,91,1.30317657932605,0.357456775187328,2,10564,0.319759200799625,0.297064549085329,0.864650007981649,0.243601698288313
"236",6838,235,"terrorists entering the u.s.  we have too many taxes as it is without supporting more people.  i don't like the fact the some immigrants don't have to pay taxes for the first 5 years they are here.  our schools are too crowded as it is.",0.95,5.71537254363457,234,0,1,0.333,"terrorists entering the u.s.  we have too many taxes as it is without supporting more people.  i don't like the fact the some immigrants don't have to pay taxes for the first 5 years they are here.  our schools are too crowded as it is.",0.1297662468,0.4788564434,0.3913773098,2,2,0,1,211,0,0,2,2,0,0,0,1.91724182732783,2.16401096519526,2.36295636247391,262,1.71419087135267,0.475902563491074,2,10565,1.50582929333813,0.462600366298009,1.89196306389608,0.382205381217627
"237",6839,236,"illegals taking our jobs. free health care. free loaders. other countries dumping their unwanteds in our country",0.8,3.94916122293038,235,0,1,1,"illegals taking our jobs
free health care
free loaders
other countries ""dumping"" their unwanteds in our country",0.1254125442,0.6584892348,0.2160982209,2,2,1,2,215,0,0,2,2,0,0,0,1.32152525896862,1.34074242967524,1.45585242614799,109,2.19970054469908,0.513422842022209,2,10566,1.76065285947137,0.573961677283482,2.37439000809601,0.503341711750597
"238",6840,237,"s.s. or the lack of it. all the money the gov. spends on them",0.65,1.35387811330847,236,0,0,0.833,"s.s. or the lack of it 
all the money the gov. spends on them",0.2998159735,0.3282214288,0.3719625977,3,2,0,1,333,0,0,1,1,0,0,0,0.456145679715056,0.160455469354087,0.31267668738985,254,0.165514784790627,0.285805500571736,1,10567,0.480651678856301,0.318804444888659,0.374119123288624,0.2179922675509
"239",6841,238,"that there are different rules for people depending on the country they are coming from. westerns europeans and others from wealthy nations can easily enter the us but people from developing countries have a difficult time obtaining visas because too many  people have abused the system (sneaking into the country; using a tourist visa to enter and staying illegally).",0.25,-2.19751857883547,237,0,1,0.5,"that there are different rules for people depending on the country they are coming from. westerns europeans and others from wealthy nations can easily enter the us but people from developing countries have a difficult time obtaining visas because too many  people have abused the system (sneaking into the country; using a tourist visa to enter and staying illegally).",0.4945702168,0.1296986926,0.3757310906,1,1,0,1,45,0,0,0,1,1,1,1,-0.750045190448367,-0.521452573019999,-0.699345744619028,269,0.29240503097681,0.271557049094653,0.5,10568,0.108927385064388,0.293396813159289,0.243531910842875,0.208076373427608
"240",6842,239,"the confusion over illegal vs legal immigrants. illegal immigration: will dregrade our nation heritage, ulimately weaking our strengths. increased costs to the public, for all services. crime increases, cultural division.",0.85,4.44571601100978,238,0,1,0.66667,"the confusion over ""illegal"" vs legal immigrants. illegal immigration: will dregrade our nation heritage, ulimately weaking our strengths. increased costs to the public, for all services. crime increases, cultural division.",0.3990211836,0.5257014226,0.0752773938,2,2,1,0,330,0,0,2,2,0,0,1,1.49479006678362,0.363059928977616,0.844403771564772,278,1.38307373726561,0.353431921112302,2,10569,0.817634525326092,0.32453912990165,1.13549899419123,0.261401318471731
"241",6843,240,"i think legal immigrants are great. i think the us should help other countries become better economically and safer places to live. we should work out a sensible,humanitarian and fair solution for the people & children that are here illegally. it isn't wise or safe to allow illegal immigration to continue as is.",0.2,-1.92124595677528,239,0,0,1,"i think legal immigrants are great. i think the us should help other countries become better economically and safer places to live. we should work out a sensible,humanitarian and fair solution for the people & children that are here illegally. it isn't wise or safe to allow illegal immigration to continue as is.",0.6175144087,0.0434082969,0.3390772944,1,1,0,0,126,1,1,0,1,1,1,1,-0.651416033574089,-0.783445053244996,-0.678551730423275,134,-0.439979285096322,0.34084632854704,0.5,10570,0.151339846621349,0.288890727759828,-0.189220663349115,0.237408231162089
"242",6844,241,"wide open borders that allow terrorists to enter at will increased costs of health care due to illegal immigrants taxing the hospital system talk of amnesty causing a greater influx of illegal immigrants on the other hand, tough immigration practices causing families to be torn apart when illegals are sent home prices rising dramatically due to the loss of inexpensive labor",0.8,3.99870010140787,240,0,1,1,"wide open borders that allow terrorists to enter at will
increased costs of health care due to illegal immigrants taxing the hospital system
talk of amnesty causing a greater influx of illegal immigrants
on the other hand, tough immigration practices causing families to be torn apart when illegals are sent home
prices rising dramatically due to the loss of inexpensive labor",0.3005716768,0.6436691484,0.0557591747,2,2,0,0,135,1,0,2,2,1,1,0,1.34466440453225,1.30393913010714,1.42823406610841,335,1.78372848363642,0.428025815728252,2,10571,1.2892506932995,0.401265591339995,1.71264858381051,0.336579612719069
"243",6845,242,"more cost to me and america safety",0.65,1.38916065962962,241,0,1,1,"more cost to me and america
safety",0.2921031416,0.5291237341,0.1787731242,2,2,0,0,357,0,0,1,1,0,0,0,0.462457614596102,0.593608107326159,0.56211273945958,201,-0.310726041488207,0.293605806400229,1,10572,0.0112739921402583,0.320041908789161,-0.167160557652674,0.223036882883314
"244",6846,243,"drain on the economy,displacement of american workers",0.75,2.36514042292711,242,0,0,0.333,"drain on the economy,displacement of american workers",0.4112628589,0.3730365016,0.2157006395,1,1,0,0,407,0,0,1,1,0,0,0,0.796282549476572,0.0674368001195469,0.402575215435743,43,0.905520035876024,0.352641795564852,1,10573,0.318390116986398,0.31301979078347,0.562429766004341,0.240977188997296
"245",6847,244,"people coming to this country without following the rules to do that",0.3,-0.895516582679485,243,0,0,0.833,"people coming to this country without following the rules to do that",0.2362492469,0.1213912446,0.6423595085,3,1,0,1,318,0,0,1,0,0,0,1,-0.30296674467753,-0.48686866600929,-0.418848853791847,222,-0.150601627971772,0.292327002883098,0.5,10574,-0.808012941170462,0.350223047694008,-0.392017212585362,0.22482979286024
"246",6848,245,"taxes going up jobs being taken away from our workers i am tried of the new breed not learning our english!  when in  rome do as the romans do.",0.7,2.36232417445177,244,0,1,1,"taxes going up
jobs being taken away from our workers
i am tried of the new breed not learning our english!  when in  rome do as the romans do.",0.1643878103,0.5141899251,0.3214222646,2,2,1,1,246,0,0,1,1,0,0,0,0.797529852139453,0.472695644655679,0.644492461285588,259,0.772771302955729,0.295177509491234,1,10575,0.63383249389399,0.307548330614155,0.73789076218234,0.220012164244548
"247",6849,246,"we need to stop illegal immigration",0.4,-0.753597927528775,245,0,0,1,"we need to stop illegal immigration",0.7782420767,0.088008985,0.1337489383,1,1,1,1,178,0,0,0,1,0,0,0,-0.259869344586865,-0.149585129997189,-0.208897343432622,327,-0.475218746962315,0.301322540992236,0.5,10576,-1.05954641656681,0.360834691531489,-0.732404485427717,0.237349829213745
"248",6850,247,"it is out of control and nothing is really being done about it and im not sure anything can.",0.55,0.816184799117549,246,0,0,1,"it is out of control and nothing is really being done about it and im not sure anything can.",0.2530629189,0.2248786444,0.5220584367,3,1,0,0,300,0,0,0,1,0,0,0,0.27265668964708,-0.0335465599126325,0.0880841232296505,150,-0.368296410868867,0.293509099566582,0.5,10577,0.143546873992044,0.310046455609507,-0.115817512501135,0.221719615484829
"249",6851,248,"i think that people who are already in america and who work, pay taxes should be granted asylum.",0.15,-3.96020800640961,247,0,0,0.333,"i think that people who are already in america and who work, pay taxes should be granted asylum.",0.2287292413,0.2428014235,0.5284693351,3,2,0,0,76,0,1,0,0,1,2,0,-1.34570894102659,-1.33024457441043,-1.51840754125579,144,-0.549295461939893,0.296858716026443,0,10578,-0.971464811911611,0.338977455842528,-0.72861679002438,0.224492537167689
"250",6852,249,"illegal",0.25,-2.0094350651467,248,0,0,1,"illegal",0.6097815935,0.1716115414,0.2186068651,1,1,0,0,147,0,0,0,0,0,0,0,-0.682450469705756,-0.667013176814067,-0.766721833263209,77,-1.02331548266778,0.346820584120206,0,10579,-0.991167752731681,0.349006673022808,-1.03151069540504,0.261020512010715
"251",6853,250,"ilegal immigrants drwaing medical and social security benrfits.",0.65,0.939497164666633,249,0,1,0.66667,"ilegal immigrants drwaing medical and social security benrfits.",0.2293949337,0.6520336198,0.1185714465,2,2,0,1,38,0,0,1,1,0,0,0,0.315949778477679,0.20753863427756,0.309564815499122,76,0.184203694526078,0.289134134984302,1,10580,0.00400583980054699,0.318147278339869,0.149605911664482,0.220448323268672
"252",6854,251,"there is a difference between legal and illegal immigration. stop the illegal.",0.45,-1.39689044594453,250,0,0,0.5,"there is a difference between legal and illegal immigration .
stop the illegal.",0.794394259,0.0735459002,0.1320598409,1,1,0,1,173,0,0,0,0,0,0,1,-0.47160322821494,-0.621988362274292,-0.647468105939972,293,-1.09796723695477,0.345208669542481,0,10581,-1.40402748565956,0.373413575163903,-1.33892909447314,0.2665170185577
"253",6855,252,"i think immigration is fine as long as they do it legally.",0.1,-3.90322652076729,251,0,0,0.333,"i think immigration is fine as long as they do it legally.",0.6578995937,0.0743474855,0.2677529208,1,1,0,0,99,0,0,0,0,0,0,1,-1.31312609386589,-1.47878157154748,-1.47294095978876,131,-1.36251127690887,0.366575691781612,0,10582,-1.52814841942655,0.380478784042791,-1.57600530916216,0.301649092684427
"254",6856,253,"i think they need to stop immigration in the us.",0.25,-3.17419716906183,252,0,0,0.333,"i think they need to stop immigration in the us.",0.6214298913,0.0827624118,0.2958076969,1,1,0,1,20,0,0,0,0,0,0,0,-1.07167871774102,-0.278862202797852,-0.570622905189688,146,-1.46571778638759,0.454921320222976,0,10583,-0.783573532368249,0.357584720145074,-1.10706521517643,0.26902588968229
